epoch,loss,val_loss
0,0.190887651334,1.52951315022
1,0.0305922953553,1.65188606071
2,-0.162551497406,1.47829652977
3,-0.230774272336,1.23920445633
4,-0.280008458826,0.920122758865
5,-0.312867831628,0.602377346516
6,-0.348725944844,0.431479730129
7,-0.373044103411,0.249406884909
8,-0.407041747226,0.152828691721
9,-0.43079564831,0.0472196819782
